"","LEMA","2015","2016","2017","2018","2019","2020"
"114",1.03293689582818,0.102944059072372,5.0998494430052,0.0433543384380973,0.185288987104403,0.894033756764273,0.290824120066823
"115",1.00968648678271,0.408784699064198,5.97281868993914,0.110962487649933,0.0966867071667931,1.00887961621119,0.0707802788570503
"116",1.0665736021001,0.036483435547786,5.49946085299084,0.00757416600395315,0.0742718683846912,0.921102594566611,0.13267623622129
"117",1.07385072330924,0.0999664064112303,5.83627987930934,0.0942126862499313,0.046201540403047,1.21509067129877,0.0995824943542434
"118",1.00316711541578,0.831371628171954,6.09733721216362,0.0189587737268914,0.0239764311238676,1.12918969825006,0.547317170363815
"119",1.02005114845633,0.0381692932146146,6.02241376064663,0.042179740517085,0.230433987611685,0.891808851916191,0.0818909742526117
"120",1.08754647204046,0.40515678501816,5.32168098983937,0.183272638360874,0.146312317897073,1.17612834767464,0.332149924102008
"121",1.02199488868945,0.114244467235359,6.049571080874,0.000584263992261534,0.0425295089863415,0.935657838220058,0.0820373619310998
"122",1.04487661376688,0.124335164714009,5.43880881873261,0.0447137861249521,0.0850460897328214,1.02561357262831,0.205201922233963
"123",1.0235422745611,0.273905171026506,5.41305139225127,0.0875484275002793,0.207930903145067,0.532021401787157,0.376338236624231
"124",1.00930665239289,0.0354900061634858,5.48502940888468,0.0260597852693084,0.0334619146906765,1.23237817245642,0.183378484215236
"125",1.01358311411015,0.667377155500872,5.347823196106,0.404269065727284,0.0455526663612717,1.20288582015853,0.187689415780266
"126",1.0532398415541,0.441371287032543,5.85314068176555,0.109379933921522,0.0871943153285188,1.24715434188802,0.108984275278697
"127",1.01499219801182,0.232280744736356,4.79744628176294,0.0374089716691425,0.0381886078794694,0.608529997926154,0.195632324232568
"128",1.01175453231881,0.385413047678045,5.43888602624389,0.816269462580259,0.0896469987580594,1.21899476712138,0.655058284174744
"129",1.00991395986473,0.4017910988746,5.42005637193106,0.0577222608010555,0.0566977320610183,1.08986280935029,0.271550775986034
"130",1.04500745997218,0.332266687624575,5.02051601730205,0.0180176129006319,0.013063908692753,0.895642078106643,0.152910025557359
"131",1.04906733602202,0.311189193871791,5.45657917155858,0.085924487804276,0.0849961540789688,0.67263731116148,0.270436580027194
"132",1.22717023009248,0.0762103090691836,5.2907673011731,0.00059096183212259,0.0253287467698965,1.23275448472031,0.0166056899550101
"133",1.19867405021984,0.287037061838575,5.86339267872105,0.0304854261442803,0.095482166793057,0.870218336335406,0.336145012138885
"134",1.00869169860035,0.389419205713596,5.33281733969119,0.0314740475167557,0.00191774271454978,0.844743914509869,0.176077418379796
"135",1.01925310577349,0.430632861550153,5.48765068662197,0.0601285513564154,0.171597061585535,1.57518261324868,0.200516306376066
"136",1.03070238196024,0.564914303225916,6.2357456908085,0.0644752927315606,0.0432877512618618,1.38645462553444,0.407489248847239
"137",1.19492071281377,0.592032724950504,5.43349127590905,0.0601393562890773,0.0184594440375315,0.917393425729907,0.354280293006007
"138",1.03116791104893,0.23197505086904,5.69715507345857,0.0523217096674088,0.0384134798579084,0.956441656083632,0.0661358471859675
"139",1.02732753497935,0.0638459027248872,5.49588360797998,0.0555035334344243,0.000938879446382022,0.904688593168644,0.249577439871819
"140",1.02977305902303,0.171990374664136,5.79935919078352,0.225079012975515,0.0607426467478467,0.800615412385851,0.0161437778684917
"141",1.02228378536909,0.287950657365458,5.93617747525849,0.309571617809362,0.00890816029995258,1.50025714230795,0.59592461082171
"142",1.01333178978065,0.226396384250816,5.91396278597197,0.0044919266869656,0.0163920094403985,1.11444090107802,0.208957994853525
"143",1.00697968598914,0.755342001106448,5.79458505161996,0.14331994837365,0.293059934867766,1.45204557620955,0.0865310698877946
"144",1.02517369492885,0.53226536896934,6.12596717432956,0.146951107952632,0.0424005912609155,1.38497664999966,0.310488218365103
"145",1.03236760277302,0.521852821497284,5.29580609780228,0.175538931568344,0.113171517601798,0.907630686453381,0.0106968012307985
"146",1.04092277629276,0.724871922622058,3.94944876615249,0.0503805617136362,0.0489353533616108,0.516852534877166,0.304883282920918
"147",1.05031363217562,0.244849565474011,4.87594812168674,0.0823153024673824,0.0131282954719513,1.3019021813792,0.26625014313959
"148",1.01131255635629,0.219166781042756,5.0038669714106,0.213578134029473,0.130745445940078,0.763806013696658,0.0550151245616457
"149",1.0007330317616,0.014585065186471,4.20616776550599,0.0924106211462768,0.0784152873161453,0.591365919929984,0.33576317663305
"150",1.02603621023543,0.192363230997758,5.3069890201484,0.103157496199681,0.0362052906126428,1.15273469921553,0.0813501130197433
"151",1.03839198111734,0.595204523763246,5.58570983003529,0.105916923581634,0.0227323665336868,1.3034418597619,0.581059721421119
"152",1.04848826038249,0.485582400584889,5.43831201199988,0.400641991374776,0.0202901994188086,1.53541046487979,0.108430999272572
"153",1.01159656175785,0.426946007122898,5.98371448683925,0.219698570949268,0.0309405724264615,0.831646431273195,0.141538354934757
"154",1.0158429939212,0.0797787168062443,5.5682346516087,0.116452276884897,0.00479861088821598,1.25741722539611,0.0580483054413945
"155",1.08525795182981,0.586854254066042,5.35645266299122,0.124840319890097,0.0604959320215961,0.90883991842198,0.107118617716612
"156",1.00619896951801,0.0661326704542776,5.60871522143403,0.116878203998447,0.0887536172263891,1.33196253152733,0.093073715730556
"157",1.00847530941554,0.086593315409922,5.05151412855655,0.0139933101003445,0.0190431216502903,1.24857365031096,0.277017462905723
"158",1.02273881567176,0.275452911293385,4.95749525826998,0.250265284786478,0.0534915038701115,0.858116059869017,0.427032185914897
"159",1.00209440853125,0.275983371688003,5.46746847670606,0.0954508708130181,0.033809589426344,1.48336855822112,0.206667552256664
"160",1.0290407858113,0.511472276931497,5.72753827151136,0.22269127343836,0.16859640637342,1.09652644182095,0.166210765289958
"161",1.02042133912438,0.0253191776738679,6.24566520322717,0.137306555782213,0.111563326483784,0.996973080331219,0.0151563551952953
"162",1.10602945439551,0.831206072124041,5.85735108652647,0.130542284724623,0.0625365327308476,1.09974475853889,0.223189800110864
"163",1.05860988251885,0.610885636491516,5.2536574425568,0.0242194900418266,0.0144613335263637,1.37776625050918,0.103878071993218
"164",1.18073366923115,0.267283527380847,5.61218953931444,0.164267193359015,0.0986517232903007,0.888793942656844,0.140479337710908
"165",1.02702540475054,0.708079991389513,5.38506419671231,0.0787393770259762,0.0402774510639098,1.41653623921263,0.616338712224997
"166",1.02033027605186,0.470174214263654,5.72996008689524,0.135922343514012,0.0330285678550529,1.25041114633893,0.263364113680662
"167",1.02183601900923,0.129962355443507,4.68329989420896,0.260615802328907,0.0138012297099633,0.793968196357877,0.143576891775376
"168",1.0220737525757,0.0346279038720398,5.4189219675017,0.0133924614985629,0.0243805640331215,0.840411306519755,0.354370603113075
"169",1.013579838684,0.183373677514526,4.70422776808116,0.00985206072328289,0.0172990868025858,0.685132249392847,0.0821003213315716
"170",1.04032004606091,0.838557633151018,6.02397100803447,0.00599990133895502,0.153445149881464,1.03361864183049,0.281425789239266
"171",1.05466832203306,0.25046040660809,4.35920035664068,0.0958352292814851,0.0086557047808101,0.644332623118848,0.140320069864441
"172",1.02143322067689,0.0807057989209034,5.45234844801997,0.216371513191794,0.0834618531853501,1.34142360740724,0.167548803296212
"173",1.00058946743163,0.411014213642524,4.71058047778699,0.0575714898552875,0.0951356366042128,1.16402138957204,0.0528555200828493
"174",1.01162503869226,0.0370454226149154,4.98423292801354,0.1433957218991,0.0952661092882521,0.568773252538619,0.350005955876562
"175",1.03800666704117,0.349967053987269,5.16672999156822,0.13202212169638,0.0520374340876032,0.980782523615852,0.146907234552291
"176",1.04617765496669,0.381443871934348,5.78459343823564,0.0140204414306069,0.05681364234282,1.01877290102212,0.344962966734003
"177",1.01667204915292,0.230308654523338,5.20636100930029,0.135946832432943,0.0280627613475567,0.737883940724498,0.195102083448421
"178",1.04999102151026,0.457352979166738,5.12308183251185,0.0939963116444026,0.00498362119567814,1.24702941411709,0.164276311234426
"179",1.05518350942098,0.103139689817651,5.70578390968757,0.0436754423894988,0.0622921445986532,1.24515780207264,0.0910492518112015
"180",1.01920140637123,0.606684385393783,5.8165798705021,0.454913124134714,0.195809563197577,1.05472474614851,0.490017497832382
"181",1.03409450705935,0.102573867886882,5.39754998323999,0.328643241311618,0.0147107500083718,0.928508828536103,0.0611315543090109
"182",1.0085097459393,0.0369049467834992,4.82019946100463,0.152296289662008,0.0128028610992556,0.808516037241393,0.180675173520445
"183",1.003246166883,0.0348266420548535,5.49999436413107,0.163329204241797,0.0288946903142922,0.907909639492058,0.123587097031755
"184",1.07369130959693,0.188209935266578,5.29623968939516,0.153343476162564,0.0153512191931355,1.13871636944794,0.322397625665927
"185",1.04867679379612,0.122074966245058,5.22579313614756,0.278574512250903,0.074680030495076,1.0114289201132,0.118666658358011
"186",1.01163181252986,0.0331028297961897,5.85149443672396,0.0112109553510414,0.121475978569498,1.68305655842504,0.127256575783016
"187",1.00976420212972,0.617048076979502,5.8066299890294,0.121891459917343,0.0855048501913064,1.2973745548537,0.503646952194453
"188",1.00376031016778,0.388533182668977,5.21397562603962,0.0764619274742498,0.0345900296141865,1.05904899604891,0.0538546491911781
"189",1.02103800503483,0.324223119089883,5.21810704688294,0.127599903446866,0.0668379129655888,0.956266607411979,0.29982661405084
"190",1.01358835421028,0.430512487915617,4.94210213548876,0.126001202392462,0.0711691081106623,0.930005417823092,0.120904546055494
"191",1.12415968665775,0.000290948452307957,5.30787294111216,0.0351281702968693,0.0237487683674464,1.40304121375347,0.229422349179002
"192",1.0134068112515,0.515165404545055,5.52510789594152,0.0948213051935549,0.00768310192157068,1.16383044828907,0.398408223146977
"193",1.06713997215595,0.145737617982915,5.04246626328516,0.0623624743901681,0.0142017895756087,1.15412915507366,0.287601388244777
"194",1.09349597531019,0.272883859671397,6.05553888344259,0.0872156353403147,0.0230905963060904,0.993714582658793,0.521656247971221
"195",1.08333399197167,0.11461036400047,5.0414723215569,0.0851694877261086,0.135678441913239,0.889741482097382,0.189055034917153
"196",1.01147308638503,0.0833952884808835,4.90758403103254,0.0516979836741012,0.0343145504373502,0.740558359931969,0.182191417351811
"197",1.05812648348784,0.196827513045588,5.06934902183972,0.156092554198929,0.258077081310846,0.760667551056566,0.310479268405705
"198",1.01281023284071,0.139867252442705,5.87524950694417,0.0709771069676899,0.0352114440814553,1.36137399023171,0.66521995312931
"199",1.07175646392668,0.194389630208511,5.34539257812208,0.178105318264374,0.0670284808849899,0.603005786502869,0.190674856504267
"200",1.00087649631103,0.115745090455853,5.51084606913488,0.200209140881341,0.130663832848795,1.11981982234077,0.135743235561145
"201",1.04318553072557,0.687035992048971,5.22769935486949,0.152917392111821,0.144618388448316,1.22390385436515,0.217159488398194
"202",1.02276534809113,0.188948271460612,4.67040478896174,0.243401188232209,0.0720014578306543,0.546533720965629,0.108442404481524
"203",1.0179074724268,0.547112052720276,5.73137788617603,0.175322013555517,0.00166763366929277,1.08414916234852,0.448756521979553
"204",1.02598397991352,0.0031736647993736,4.91299045869709,0.121788611516243,0.0098584063606626,0.850951038462573,0.137730306345
"205",1.03867942619856,0.970982125942219,5.94051053653277,0.0885951053020811,0.0413470885276961,0.805437401532538,0.184369746187951
"206",1.01991432490732,0.348749011502997,6.08908843442334,0.321661699530856,0.101954690336281,1.17527744633418,0.181779563563768
"207",1.03352040551923,0.178876543792881,4.67209660947122,0.0296799967984809,0.0767556530452802,0.827241050235573,0.369908638625516
"208",1.00959648881056,0.280098994566772,5.9920382070812,0.0151260455994714,0.0807661295271535,0.807059248751814,0.0853374514590136
"209",1.00510084586094,0.150077520224929,4.69707997189692,0.0221561611817154,0.0125311672794294,0.697445061247947,0.110025087964544
"210",1.01786996294584,0.480291957745181,5.34667218227219,0.24571892034332,0.0960593409448229,1.05948675053944,0.204782012115999
"211",1.06592784898506,0.285429160984303,5.25457287793444,0.00279920426038767,0.235474640955721,0.994987952967747,0.0213935932503493
"212",1.05707580887991,0.064644693309368,5.23713386562135,0.265276793854968,0.066575856871183,0.812448828128614,0.0884007838065431
"213",1.10283123882514,0.168947768328196,5.34364926647207,0.0225609516266895,0.0307435799922067,1.02586307206875,0.22863100613809
"214",1.00831760498847,0.145523310468649,5.4904788563181,0.194227865466436,0.2335400594555,1.42166736637406,0.318763873333225
"215",1.01066529820683,0.124011845588356,5.50378150613147,0.00261027206546206,0.00561171293388144,1.27777726798967,0.143438502252452
"216",1.08656093469874,0.678515783149598,5.59333981070745,0.178724866860373,0.080356590407524,1.17417981227918,0.613547402102276
"217",1.07997036283448,0.00924469850100472,5.38549155373182,0.0657109252175766,0.0694487134566767,1.21593062463875,0.370721616808784
"218",1.04080562068622,0.140640473125246,4.88699082969628,0.159529577342297,0.0475447298590954,0.850612506371674,0.275217439450104
"219",1.00867989168586,0.11986931111676,6.13038204717536,0.0900842042614788,0.0397609530358262,1.0716627270217,0.539028467825725
"220",1.02291850651943,0.258624597959827,5.27480808934582,0.0762095466724361,0.00179097907628463,0.627387001133315,0.18458512199391
"221",1.17454413669288,0.246144416738454,5.65877370373466,0.01758919974229,0.00451567725282996,1.19403208092372,0.216410509750092
"222",1.01081635164498,0.0842832663173146,4.81688786927849,0.152325326315718,0.00323882185794653,0.684444505546867,0.321720741292216
"223",1.01366099364274,0.258786577057215,5.10303967958715,0.0265829525669641,0.0430518902445822,0.684124198238837,0.345019830299497
"224",1.04361144373765,0.12578826222262,5.20776849792279,0.000663003248514724,0.0430123309038359,0.778677839256128,0.15092656824213
"225",1.01549461049216,0.142552221044228,5.59848127106587,0.146954443276505,0.114235579661031,1.17687152986077,0.906276251613588
"226",1.01442442534463,0.266382331263388,5.05120293158034,0.468554747053586,0.00966458416604002,0.851979293496036,0.416189945458631
"227",1.01477290577933,0.130467506630649,5.46051805288711,0.0720309677924396,0.0402495073084671,1.0126106404016,0.112216252566561
"228",1.11383965467375,0.131000203365089,5.01972797658778,0.00734555843872505,0.0716782255905242,0.530987305647125,0.0640859120724599
"229",1.07273127218118,0.210765360608931,5.10051176800647,0.0278315470425519,0.0808273949837553,1.3615418295857,0.416336517055259
