Project.ID,Plant.ID,species,sample.number,sla.mm2.mg,mean.seed.mass.mg,seed.notes,height.mm,width.longest.mm,width.90.from.longest.mm,leaf.area.mm2,leaf.wet.mass.mg,leaf.dry.mass.mg,aboverground.biomass.mg,number.buds,number.flowers,number.seeds,C13.plant.permill,delta.C13.discrimination.permill,C13.notes,root.dry.mass.mg,root.wet.mass.mg,root.volume.less.than.0.5mm.diameter.mm3,root.length.less.than.0.5mm.diameter.mm3,total.root.volume.cm3,total.root.length.cm,number.of.root.tips,root.length.per.volume.cm.m3,root.notes,stem.wet.mass.mg,stem.dry.mass.mg,stem.diameter.1.mm,stem.diameter.2.mm,stem.length
COEX.1,Gilberta tenuifolia.9.E,Gilberta tenuifolia,1,22.3325062,NA,,96,95,36,18,NA,0.806,207.8,NA,NA,NA,-33.56782576,26.45589255,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.1.C,Haloragis odontocarpa,1,11.12385321,NA,,NA,NA,NA,19.4,NA,1.744,35.6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.1.E,Haloragis odontocarpa,1,12.02586207,NA,,NA,NA,NA,27.9,NA,2.32,47.1,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.10.C,Haloragis odontocarpa,1,7.637075718,NA,,NA,NA,NA,35.1,NA,4.596,98.9,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.10.E,Haloragis odontocarpa,1,13.6659436,NA,,NA,NA,NA,12.6,NA,0.922,23.3,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.11.C,Haloragis odontocarpa,1,13.57366771,NA,,NA,NA,NA,43.3,NA,3.19,78,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.11.E,Haloragis odontocarpa,1,12.78501629,NA,,NA,NA,NA,15.7,NA,1.228,37.5,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.12.C,Haloragis odontocarpa,1,20.97649186,NA,,NA,NA,NA,23.2,NA,1.106,23.6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.12.E,Haloragis odontocarpa,1,13.82502239,NA,,NA,NA,NA,92.6,NA,6.698,232.4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.13.C,Haloragis odontocarpa,1,11.0367893,NA,,NA,NA,NA,6.6,NA,0.598,15.6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.13.E,Haloragis odontocarpa,1,14.13881748,NA,,NA,NA,NA,55,NA,3.89,295.7,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.14.C,Haloragis odontocarpa,1,11.5593835,NA,,NA,NA,NA,25.5,NA,2.206,34.3,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.14.E,Haloragis odontocarpa,1,14.03985507,NA,,NA,NA,NA,31,NA,2.208,25.8,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.15.C,Haloragis odontocarpa,1,14.33305717,NA,,NA,NA,NA,34.6,NA,2.414,84,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.15.E,Haloragis odontocarpa,1,15.70881226,NA,,NA,NA,NA,49.2,NA,3.132,67.6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.16.C,Haloragis odontocarpa,1,11.80021954,NA,,NA,NA,NA,21.5,NA,1.822,49,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.16.E,Haloragis odontocarpa,1,13.00243605,NA,,NA,NA,NA,42.7,NA,3.284,153.3,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.2.C,Haloragis odontocarpa,1,NA,NA,,NA,NA,NA,9.3,NA,NA,18,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.2.E,Haloragis odontocarpa,1,11.61616162,NA,,NA,NA,NA,50.6,NA,4.356,89.6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.3.C,Haloragis odontocarpa,1,13.14593981,NA,,NA,NA,NA,46.3,NA,3.522,344,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.3.E,Haloragis odontocarpa,1,12.16987866,NA,,NA,NA,NA,34.1,NA,2.802,183.6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.4.C,Haloragis odontocarpa,1,16.15120275,NA,,NA,NA,NA,28.2,NA,1.746,43.8,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.4.E,Haloragis odontocarpa,1,13.69193154,NA,,NA,NA,NA,33.6,NA,2.454,75.6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.5.C,Haloragis odontocarpa,1,10.96460791,NA,,NA,NA,NA,31.6,NA,2.882,58.4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.5.E,Haloragis odontocarpa,1,10.62931696,NA,,NA,NA,NA,27.7,NA,2.606,129.8,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.6.C,Haloragis odontocarpa,1,9.724950884,NA,,NA,NA,NA,29.7,NA,3.054,58.4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.6.E,Haloragis odontocarpa,1,11.71171171,NA,,NA,NA,NA,10.4,NA,0.888,11.9,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.7.C,Haloragis odontocarpa,1,14.91749175,NA,,NA,NA,NA,45.2,NA,3.03,47.5,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.7.E,Haloragis odontocarpa,1,14.96133254,NA,,NA,NA,NA,50.3,NA,3.362,55.9,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.8.C,Haloragis odontocarpa,1,14.71774194,NA,,NA,NA,NA,7.3,NA,0.496,10.1,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.8.E,Haloragis odontocarpa,1,19.80413493,NA,,NA,NA,NA,36.4,NA,1.838,52.8,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.9.C,Haloragis odontocarpa,1,11.8865867,NA,,NA,NA,NA,21.8,NA,1.834,29.9,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Haloragis odontocarpa.9.E,Haloragis odontocarpa,1,8.293650794,NA,,NA,NA,NA,20.9,NA,2.52,116.2,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.1.C,Hyalosperma glutinosum,1,NA,NA,,50,5,5,1.8,NA,NA,14.3,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.1.E,Hyalosperma glutinosum,1,NA,NA,,54,6,5,NA,NA,0.09,10.7,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.1.E,Hyalosperma glutinosum,2,32.35294118,NA,,NA,NA,NA,2.2,0.6,0.068,10.7,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.10.C,Hyalosperma glutinosum,1,NA,NA,,160,90,40,NA,NA,NA,195.3,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.10.E,Hyalosperma glutinosum,1,13.23529412,NA,,184,210,90,7.2,NA,0.544,444.6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.11.C,Hyalosperma glutinosum,1,11.0738255,NA,,90,70,30,3.3,NA,0.298,245.2,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.11.E,Hyalosperma glutinosum,1,11.66007905,NA,,116,105,56,5.9,NA,0.506,331.5,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.12.C,Hyalosperma glutinosum,1,15.11627907,NA,,115,60,35,5.2,NA,0.344,117.9,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.12.E,Hyalosperma glutinosum,1,13.5678392,NA,,118,74,20,5.4,NA,0.398,190,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.13.C,Hyalosperma glutinosum,1,13.0952381,NA,,90,40,30,2.2,NA,0.168,87.3,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.13.E,Hyalosperma glutinosum,1,15.90909091,NA,,98,98,25,2.8,NA,0.176,82.6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.14.C,Hyalosperma glutinosum,1,14.1509434,NA,,90,25,15,4.5,NA,0.318,119.3,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.14.E,Hyalosperma glutinosum,1,16.42335766,NA,,100,70,68,4.5,NA,0.274,197.1,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.15.C,Hyalosperma glutinosum,1,12.91666667,NA,,65,20,10,6.2,NA,0.48,34.4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.15.E,Hyalosperma glutinosum,1,NA,NA,,93,65,23,NA,NA,NA,105.6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.16.C,Hyalosperma glutinosum,1,13.44086022,NA,,100,70,20,2.5,NA,0.186,112.5,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.16.E,Hyalosperma glutinosum,1,NA,NA,,116,45,20,NA,NA,0.202,114.1,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.16.E,Hyalosperma glutinosum,2,NA,NA,,NA,NA,NA,NA,1.7,0.282,114.1,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.16.E,Hyalosperma glutinosum,3,11.86131387,NA,,NA,NA,NA,6.5,0.5,0.548,114.1,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.2.C,Hyalosperma glutinosum,1,20.90909091,NA,,NA,NA,NA,2.3,NA,0.11,16.3,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.2.E,Hyalosperma glutinosum,1,31.50684932,NA,,56,17,9,9.2,NA,0.292,26.5,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.2.E,Hyalosperma glutinosum,2,19.31818182,NA,,NA,NA,NA,5.1,2.1,0.264,26.5,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.3.C,Hyalosperma glutinosum,1,19.11764706,NA,,110,15,10,5.2,NA,0.272,44.8,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.3.E,Hyalosperma glutinosum,1,24.89539749,NA,,122,78,31,11.9,NA,0.478,166.2,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.3.E,Hyalosperma glutinosum,2,NA,NA,,NA,NA,NA,NA,4.3,0.442,166.2,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.4.C,Hyalosperma glutinosum,1,9.183673469,NA,,70,5,5,2.7,NA,0.294,33.1,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.4.E,Hyalosperma glutinosum,1,42.30769231,NA,,149,21,10,5.5,NA,0.13,102.7,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.4.E,Hyalosperma glutinosum,2,65.47619048,NA,,NA,NA,NA,5.5,0.7,0.084,102.7,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.5.C,Hyalosperma glutinosum,1,18.89534884,NA,,125,40,10,6.5,NA,0.344,58.5,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.5.E,Hyalosperma glutinosum,1,NA,NA,,47,9,5,NA,NA,0.094,9.4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.5.E,Hyalosperma glutinosum,2,22.95081967,NA,,NA,NA,NA,2.8,3.9,0.122,9.4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.6.C,Hyalosperma glutinosum,1,11.13537118,NA,,102,84,57,5.1,NA,0.458,541.8,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.6.E,Hyalosperma glutinosum,1,NA,NA,,145,82,50,NA,NA,NA,160.6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.7.C,Hyalosperma glutinosum,1,14.52513966,NA,,110,94,46,5.2,NA,0.358,189.6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.7.E,Hyalosperma glutinosum,1,15.57971014,NA,,NA,NA,NA,4.3,NA,0.276,137.1,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.8.C,Hyalosperma glutinosum,1,12.80991736,NA,,96,30,15,6.2,NA,0.484,59.1,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.8.E,Hyalosperma glutinosum,1,63.2231405,NA,,74,78,14,15.3,NA,0.242,41,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.9.C,Hyalosperma glutinosum,1,NA,NA,,110,45,20,1.2,NA,?,99.5,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Hyalosperma glutinosum.9.E,Hyalosperma glutinosum,1,29.59183673,NA,,121,52,19,2.9,NA,0.098,91.3,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.1.C,Medicago minima,1,15.19756839,NA,,40,20,15,10,NA,0.658,34.6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.1.E,Medicago minima,1,18.31896552,NA,,49,28,20,17,1.4,0.928,46.3,NA,NA,NA,-30.00759588,22.68842085,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.10.C,Medicago minima,1,22.1719457,NA,,70,50,25,9.8,NA,0.442,97.3,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.10.E,Medicago minima,1,21.14695341,NA,,30,145,50,11.8,NA,0.558,152.1,NA,NA,NA,-29.10505729,21.73773532,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.11.C,Medicago minima,1,24.33333333,NA,,65,30,30,7.3,NA,0.3,16.8,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.11.E,Medicago minima,1,18.94904459,NA,,50,34,20,11.9,NA,0.628,69.9,NA,NA,NA,-30.76311564,23.48560605,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.12.C,Medicago minima,1,24.69135802,NA,,110,150,10,12,NA,0.486,41.2,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.12.E,Medicago minima,1,24.8,NA,,44,27,18,12.4,NA,0.5,13.3,NA,NA,NA,-30.03778941,22.72025566,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.13.C,Medicago minima,1,15.7480315,NA,,30,103,20,12,NA,0.762,127.7,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.13.E,Medicago minima,1,16.39722864,NA,,19,165,96,14.2,NA,0.866,673.3,NA,NA,NA,-29.71733204,22.38247962,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.14.C,Medicago minima,1,17.22090261,NA,,20,190,32,14.5,NA,0.842,136.4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.14.E,Medicago minima,1,15.53030303,NA,,54,44,33,16.4,NA,1.056,135.5,NA,NA,NA,-29.98375117,22.66328136,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.15.C,Medicago minima,1,16.07142857,NA,,30,10,10,5.4,NA,0.336,11.8,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.15.E,Medicago minima,1,NA,NA,,67,36,28,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.16.C,Medicago minima,1,NA,NA,,10,64,30,10.6,NA,NA,89.8,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.16.E,Medicago minima,1,15.55555556,NA,,14,19,9,8.4,NA,0.54,29,NA,NA,NA,-28.04571722,20.62413591,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.2.C,Medicago minima,1,21.48288973,NA,,60,10,10,11.3,NA,0.526,17.3,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.2.E,Medicago minima,1,21.08895706,NA,,52,30,24,27.5,6.6,1.304,43.7,NA,NA,NA,-30.6800166,23.39786344,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.2.E,Medicago minima,2,NA,NA,,NA,NA,NA,NA,1,0.936,43.7,NA,NA,NA,-30.6800166,23.39786344,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.3.C,Medicago minima,1,18.85057471,NA,,110,30,15,16.4,NA,0.87,41,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.3.E,Medicago minima,1,25.64102564,NA,,76,30,19,20,7.3,0.78,29.6,NA,NA,NA,-30.40101548,23.10338175,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.4.C,Medicago minima,1,14.02439024,NA,,36,22,17,9.2,NA,0.656,36.6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.4.E,Medicago minima,1,13.24324324,NA,,23,15,9,4.9,NA,0.37,32.4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.5.C,Medicago minima,1,17.73743017,NA,,95,71,60,12.7,0.7,0.716,182.2,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.5.E,Medicago minima,1,18.71165644,NA,,65,51,16,12.2,1.4,0.652,82.2,NA,NA,NA,-28.72712117,21.34016261,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.6.C,Medicago minima,1,NA,NA,,35,40,10,NA,NA,0.776,56.2,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.6.C,Medicago minima,2,13.1443299,NA,,NA,NA,NA,10.2,0.8,0.776,56.2,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.6.E,Medicago minima,1,15.88983051,NA,,56,14,12,7.5,NA,0.472,30.5,NA,NA,NA,-28.67096327,21.28111329,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.7.C,Medicago minima,1,15.46644845,NA,,20,55,25,18.9,NA,1.222,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.7.E,Medicago minima,1,14.42307692,NA,,31,25,19,13.5,0.9,0.936,69.9,NA,NA,NA,-29.31675739,21.96057009,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.8.C,Medicago minima,1,16.4556962,NA,,45,40,26,20.8,NA,1.264,101.6,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.8.E,Medicago minima,1,13.2970451,NA,,59,51,48,17.1,NA,1.286,106.5,NA,NA,NA,-29.45105179,22.10197829,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.8.E,Medicago minima,2,NA,NA,,NA,NA,NA,NA,NA,1.23,106.5,NA,NA,NA,-30.07038323,22.75462348,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.9.C,Medicago minima,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Medicago minima.9.E,Medicago minima,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Monoculus monstrosus.1.C,Monoculus monstrosus,1,10.56525038,NA,,163,59,36,167.1,NA,15.816,529.4,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Monoculus monstrosus.1.E,Monoculus monstrosus,1,13.27922842,NA,,139,80,45,112.9,NA,8.502,467.4,NA,NA,NA,-30.44923321,23.15426276,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Monoculus monstrosus.10.C,Monoculus monstrosus,1,NA,NA,,250,47,26,NA,158,18.482,367.7,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Monoculus monstrosus.10.C,Monoculus monstrosus,2,10.79862602,NA,,NA,NA,NA,352.1,NA,32.606,367.7,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Monoculus monstrosus.10.E,Monoculus monstrosus,1,12.75773196,NA,,120,45,30,188.1,101.8,14.744,129.8,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Monoculus monstrosus.11.C,Monoculus monstrosus,1,NA,NA,,270,36,30,NA,85.2,13.26,398.7,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
COEX.1,Monoculus monstrosus.11.C,Monoculus monstrosus,2,19.60202605,NA,,NA,NA,NA,270.9,NA,13.82,398.7,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA
